id,label_0,label_1,label_2
00005a3efe934a19adc0b69b05faeae7,0.5714182,0.42371023,0.0048715626
0009dc82c41341d794837271d4dbff5f,0.019507954,0.944893,0.03559908
000f3763b6074588817c9ab90a22a814,0.006159861,0.8675794,0.12626073
00117934dbe240068c95b6d04b08eea7,0.014458859,0.9772305,0.008310709
0014cef5ccfa43b3a6b20162a03763fa,0.47707912,0.4303023,0.09261858
0015fb20dbd54d249a50559789f43c52,0.6546107,0.33926693,0.0061224424
002a0b77fded4ae1abaa8ed9f2ad0824,0.9500801,0.024755286,0.02516454
002c023ddb7343fdb8b3652ace2ded15,0.033540167,0.9252758,0.041183986
002daa98e1b240679212a1b7a0402996,0.021008104,0.8132295,0.16576238
00305089bee5422ca2423176c448e91a,0.0035090244,0.005491624,0.9909994
00326db52586478f80d3c23908b32c69,0.06500483,0.9300506,0.0049445247
0035484c19a94cbb96d9e552cfddf43d,0.00489155,0.0052744066,0.9898341
00369ae2c2d94f28a0912d6166e05ef3,0.004204633,0.005016769,0.9907787
004034b54f0340f7b3fa5265c5921ba2,0.0042568306,0.0046576774,0.99108547
0046be86e6a14b30ae7aa09b5a61bace,0.38274822,0.6117872,0.005464536
005602f337e44d1f96afecc6c65b8a66,0.025025286,0.93985206,0.035122685
00562b5dfb8a4e4db3a958cd3488583a,0.72163856,0.2707302,0.0076313172
0066cf2839b943689cc059e775be6ec4,0.0076089096,0.9884983,0.0038928422
006789970e694f82a62a72f85c16dc48,0.006751019,0.9893666,0.003882347
0068ad4e79c140cfa9e2534415bb9134,0.003718844,0.0048919073,0.9913892
0073c20837eb406dbe4c497015e1ccea,0.0120569365,0.98415285,0.0037902289
007da0014e584743b1ffbbddc4376520,0.010121946,0.98587024,0.0040078643
008e5bbd2bc548e4bd0948f64cd881c3,0.0023508593,0.0080531,0.98959595
00902cb2409b4ea5a0cf3f43e53bb5bb,0.006248183,0.006629369,0.9871224
009bbefa36bf48c7b6f54423b9e16675,0.0022019458,0.0058240998,0.99197394
009f3de0b6e6485197526d6672d3b4d3,0.0025566947,0.008520569,0.98892283
00a9e3be90544e748c117ff8e364369e,0.9195141,0.07248436,0.008001565
00cca63aee8e4af5a60fbbfa9d3fbb68,0.007765183,0.98863655,0.0035982674
00e0421bb7e94477bc9eec08e5c4af65,0.0069956663,0.015874939,0.9771294
00f3ff6192094cdbb0ba23cd0f443ebc,0.0061508063,0.006808315,0.98704094
00f70776dd6c407a8c9e8924c0f7cdb9,0.036601882,0.89020103,0.073197134
00fa4c4c1fac42a3ac758b02266dc97e,0.0027253649,0.01497325,0.98230135
01050f001aa543f79544021a58578ffa,0.007982287,0.9625436,0.029474106
012e9533b8f544a8a36f24dcdc0df7ac,0.009813947,0.5818541,0.408332
013714ba1e7b4c069bf18b5e9ad214fe,0.022774369,0.959793,0.017432697
013b273f0512428d94b30c7256858ffc,0.0025309136,0.0066244365,0.99084467
013b4d9b68984824aea96b5e5d7cc140,0.5381345,0.45783886,0.00402662
