id,label_0,label_1,label_2
00005a3efe934a19adc0b69b05faeae7,0.54871523,0.43385774,0.017426977
0009dc82c41341d794837271d4dbff5f,0.02438618,0.48324874,0.49236503
000f3763b6074588817c9ab90a22a814,0.010983109,0.9220791,0.066937834
00117934dbe240068c95b6d04b08eea7,0.01595687,0.95466423,0.029378943
0014cef5ccfa43b3a6b20162a03763fa,0.21139857,0.25951612,0.5290853
0015fb20dbd54d249a50559789f43c52,0.51841366,0.4633339,0.018252403
002a0b77fded4ae1abaa8ed9f2ad0824,0.8099462,0.10275361,0.08730025
002c023ddb7343fdb8b3652ace2ded15,0.037218217,0.46308592,0.4996959
002daa98e1b240679212a1b7a0402996,0.060037013,0.73292345,0.20703952
00305089bee5422ca2423176c448e91a,0.009230196,0.027256915,0.9635129
00326db52586478f80d3c23908b32c69,0.13382256,0.847477,0.018700385
0035484c19a94cbb96d9e552cfddf43d,0.004750804,0.014329872,0.9809193
00369ae2c2d94f28a0912d6166e05ef3,0.0069057187,0.01702948,0.97606474
004034b54f0340f7b3fa5265c5921ba2,0.0068732766,0.023476323,0.9696503
0046be86e6a14b30ae7aa09b5a61bace,0.29324406,0.69125164,0.015504324
005602f337e44d1f96afecc6c65b8a66,0.022741335,0.37566173,0.60159695
00562b5dfb8a4e4db3a958cd3488583a,0.5233947,0.4451927,0.031412594
0066cf2839b943689cc059e775be6ec4,0.016234865,0.973472,0.010293068
006789970e694f82a62a72f85c16dc48,0.0241466,0.96800315,0.007850252
0068ad4e79c140cfa9e2534415bb9134,0.0053548813,0.02484304,0.969802
0073c20837eb406dbe4c497015e1ccea,0.013604598,0.9769726,0.009422789
007da0014e584743b1ffbbddc4376520,0.032991894,0.9509423,0.016065879
008e5bbd2bc548e4bd0948f64cd881c3,0.011357879,0.13466065,0.8539815
00902cb2409b4ea5a0cf3f43e53bb5bb,0.006183268,0.01946808,0.97434855
009bbefa36bf48c7b6f54423b9e16675,0.006044614,0.019120669,0.97483474
009f3de0b6e6485197526d6672d3b4d3,0.0067118355,0.043310303,0.9499778
00a9e3be90544e748c117ff8e364369e,0.6870958,0.29119945,0.021704687
00cca63aee8e4af5a60fbbfa9d3fbb68,0.0108245,0.9785872,0.0105883535
00e0421bb7e94477bc9eec08e5c4af65,0.019494029,0.04394037,0.9365656
00f3ff6192094cdbb0ba23cd0f443ebc,0.006929582,0.015786694,0.97728366
00f70776dd6c407a8c9e8924c0f7cdb9,0.1620755,0.5856617,0.25226274
00fa4c4c1fac42a3ac758b02266dc97e,0.011476771,0.09576515,0.89275813
01050f001aa543f79544021a58578ffa,0.022949502,0.87100536,0.10604519
012e9533b8f544a8a36f24dcdc0df7ac,0.030915238,0.8074351,0.16164963
013714ba1e7b4c069bf18b5e9ad214fe,0.039993037,0.87583804,0.0841689
013b273f0512428d94b30c7256858ffc,0.0074429307,0.035435084,0.9571219
013b4d9b68984824aea96b5e5d7cc140,0.3484569,0.6412205,0.01032258
013d2f5b15bf4bcaa29239ef7b1c1d8e,0.028272914,0.9604319,0.011295218
013ea9bac7354b11a792826d9f7cde6f,0.12639472,0.16803731,0.70556796
014463a583a94fcfa61c3af185ad8d55,0.005312453,0.034680855,0.96000665
0144ad745448456b9099483a0956f3af,0.010562866,0.966651,0.022786131
01458ff5d3704ace8c4fd5b4716cbfcf,0.039954685,0.6400408,0.32000452
015353d2fefb4761bcc86af0b0866917,0.0063225795,0.029852832,0.9638246
015bedbe1b4347618b6705f3e1c1c2a3,0.07313995,0.19457944,0.7322807
016120c239f547ea8881ab632ddd03bb,0.6498251,0.31928012,0.03089474
01748ddc019c4e14b7476c9bf9b371d0,0.016938444,0.9725795,0.010482037
017e91d75654466e8d471653f84b1c79,0.016982427,0.96929806,0.013719522
0191771b781d44d984954e214d5b062f,0.022543292,0.43626463,0.54119205
0191d6be2e8a402db2580d189b37feaf,0.008224676,0.0922031,0.8995722
01a2558ca6724dd6b6a12bbf03c9404b,0.007150761,0.018871805,0.9739774
01a4a1b49b334171abfe6fa776e5e32a,0.023823619,0.96224415,0.01393216
01ad9dc8231d44f5917eea31fac340ad,0.0064881253,0.04130588,0.95220596
01c355a3dc924c9c95e2bc4b667dcdd4,0.006747665,0.018904489,0.9743479
01c36b12fbef44ab9fa6c7b24845085e,0.02438578,0.861613,0.1140012
01c45e1e15b94dbeaefd915bd6c8fc22,0.028915366,0.94816154,0.0229231
01c8a2a3aac942c9a1ba41f0bf09593d,0.022744471,0.96935487,0.007900657
01cbc0a92e604efb889be4a7df8ec594,0.39835584,0.5886849,0.012959234
01cf4f5ca5524bd69d86b13308688295,0.0067167766,0.011521012,0.9817622
01d346d004d04e0a89a56027dcb05994,0.2707039,0.7084519,0.020844117
01e0b7945b6f42658a871bb9b902796a,0.00551725,0.014024511,0.9804582
01ec4a8071104d41840b8352a1b2ee70,0.46280587,0.5180494,0.019144773
01f069fcebdd44afbae4a3734fa69190,0.1217164,0.832947,0.04533654
01f59c1a722441a2a81f4e87090a99e6,0.37354934,0.6105964,0.015854212
01f9ee66df4b41bf97b3dd2e7468a652,0.009185414,0.9772962,0.0135184275
01faf6cc4f4e4b809263f7a10fee3d59,0.05664743,0.9301534,0.013199163
01fdb4f03ca9438881642ad90b4b5628,0.0067460956,0.96123385,0.03202002
020f1d0fbbf64fa5a52b517f208a372d,0.36169153,0.6239727,0.014335744
020ff14f386645aaa1abb6e78cbca454,0.022252051,0.9669971,0.010750808
0213aa08bc6a45ab8a50422c971c3a95,0.08009105,0.10922978,0.81067914
021b50be5c714739a4d5ac46567c03f2,0.6262465,0.3538927,0.019860795
022de0bf63ec45c4b5b49d728fa219e2,0.30572358,0.66737294,0.026903478
02504994ac784bf789c8a837c145e612,0.0056546065,0.059436202,0.93490916
0257970807c740988cc460ddfb1a24c4,0.011782792,0.011211772,0.97700536
02582800c9f9412896533116c3d24bec,0.0093485275,0.08257752,0.9080739
0259a4df7d7a4c80a12a259f9618f1c7,0.01019886,0.11390756,0.8758936
025ce723f6d14428b938cd8e626eea2b,0.006387447,0.03393802,0.95967454
02633da1f54e4ef6989b9d0ed6a197f0,0.08337098,0.8690634,0.047565684
026928bb2e5f4e1391fe7965ce949ebf,0.46753833,0.5206508,0.011810899
0269bd5f896e414885745a65497fc85f,0.01610949,0.8104828,0.1734077
026a9daf8389440e9d2703622bcde8e7,0.012461787,0.4080405,0.5794977
0274e480a84a4e10a3c4664b814474dc,0.0129191335,0.06937069,0.9177102
0275f2df2e724bdab43c836309458992,0.07237704,0.8809638,0.046659183
02777c458f37456eb044aee338527659,0.30303052,0.6787294,0.018240048
027da5daf229409dbb4f2530f050b0d7,0.5064665,0.47258535,0.020948155
02966f301b034d609497ac60601880b4,0.008925905,0.9610655,0.030008668
02a133b741094341a5facb231bb94437,0.010063063,0.07586857,0.91406834
02a264f3076e4079904ab4391df3690e,0.015629074,0.9472677,0.03710318
02a2f7e7236c494fb24a8161cbc6d8d2,0.024128065,0.03933159,0.93654025
02af201cde4d4c62b7b28e3f54bb8d17,0.7207455,0.10357993,0.17567457
